CHKP LOAD-in
FileName set to saasim.properties
ConfigurationUtils.locate(): base is null, name is saasim.properties
Could not locate file saasim.properties at null: no protocol: saasim.properties
Loading configuration from the path saasim.properties
Base path set to file:///Users/ricardo/Documents/git/SaaSim/saasim.properties
CHKP LOAD-out
STAT-STATIC 62280000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 62340000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 62400000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 62460000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 62520000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 62580000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 62640000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 62700000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 62760000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 62820000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 62880000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 62940000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 63000000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 63060000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 63120000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 63180000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 63240000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 63300000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 63360000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 63420000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 63480000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 63540000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 63600000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 63660000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 63720000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 63780000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 63840000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 63900000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 63960000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 64020000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 64080000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 64140000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 64200000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 64260000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 64320000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 64380000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 64440000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 64500000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 64560000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 64620000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 64680000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 64740000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 64800000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 64860000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 64920000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 64980000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 65040000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 65100000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 65160000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 65220000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 65280000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 65340000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 65400000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 65460000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 65520000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 65580000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 65640000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 65700000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 65760000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 65820000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 65880000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 65940000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 66000000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 66060000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 66120000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 66180000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 66240000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 66300000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 66360000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 66420000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 66480000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 66540000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 66600000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 66660000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 66720000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 66780000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 66840000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 66900000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 66960000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 67020000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 67080000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 67140000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 67200000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 67260000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 67320000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 67380000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 67440000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 67500000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 67560000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 67620000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 67680000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 67740000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
STAT-STATIC 67800000 0 MachineStatistics [U= 0.0 N= 1 N_warmingDown= 0 N_startingUp = 0 A_0= 0.0 tier= 0 T= 60 B= 0 A_0= 0 A_i= 0 C_0= 0 C_i= 0 averageIAT= 0.0 var_IAT= NaN averageST= 0.0 var_ST= NaN ]
